100000
Seed Value,random_number
1702489354635275000,2770304517
1702489354635275000,157188700
1702489354635275000,2939856069
1702489354635275000,3875376838
1702489354635275000,2180098035
1702489354635275000,3120437896
1702489354635275000,4055745279
1702489354635275000,2546607320
1702489354635275000,1246386353
1702489354635275000,2674301499
1702489354635275000,3586972109
1702489354635275000,3096865561
1702489354635275000,750168623
1702489354635275000,1488404270
1702489354635275000,876159604
1702489354635275000,4104450402
1702489354635275000,1995542194
1702489354635275000,585026009
1702489354635275000,403735070
1702489354635275000,2531586929
1702489354635275000,1056985589
1702489354635275000,702275946
1702489354635275000,2239925680
1702489354635275000,4246579382
1702489354635275000,2689885185
1702489354635275000,3586100048
1702489354635275000,1710578815
1702489354635275000,3427661596
1702489354635275000,14330268
1702489354635275000,3368111557
1702489354635275000,3370394540
1702489354635275000,4063070576
1702489354635275000,453774351
1702489354635275000,429069652
1702489354635275000,352048525
1702489354635275000,1943481274
1702489354635275000,4253682899
1702489354635275000,1061055274
1702489354635275000,2459534117
1702489354635275000,4195926568
1702489354635275000,1248287624
1702489354635275000,1441104477
1702489354635275000,1504958173
1702489354635275000,1795526018
1702489354635275000,306413311
1702489354635275000,2787868556
1702489354635275000,1851514632
1702489354635275000,3014983773
1702489354635275000,3995576141
1702489354635275000,1269731196
1702489354635275000,3371737212
1702489354635275000,704224809
1702489354635275000,2962154574
1702489354635275000,1082185189
1702489354635275000,849087753
1702489354635275000,2878053412
1702489354635275000,3220234399
1702489354635275000,4001195887
1702489354635275000,1425555175
1702489354635275000,23794675
1702489354635275000,313258581
1702489354635275000,487103589
1702489354635275000,1087524720
1702489354635275000,2846002957
1702489354635275000,4167058208
1702489354635275000,714485540
1702489354635275000,2434412759
1702489354635275000,25433884
1702489354635275000,3879507921
1702489354635275000,535590699
1702489354635275000,1644935728
1702489354635275000,594996821
1702489354635275000,1083470526
1702489354635275000,2335657307
1702489354635275000,2724491382
1702489354635275000,2973273500
1702489354635275000,2879381105
1702489354635275000,457594842
1702489354635275000,3325842367
1702489354635275000,3803200261
1702489354635275000,3981305163
1702489354635275000,2774010551
1702489354635275000,1860178744
1702489354635275000,1489681845
1702489354635275000,2654661369
1702489354635275000,1350308844
1702489354635275000,2438745702
1702489354635275000,2503098241
1702489354635275000,3609673339
1702489354635275000,4282058129
1702489354635275000,128384411
1702489354635275000,1329882034
1702489354635275000,2681840849
1702489354635275000,1728135460
1702489354635275000,3589075160
1702489354635275000,167626070
1702489354635275000,3600698837
1702489354635275000,1790161009
1702489354635275000,197709133
1702489354635275000,1365363236
1702489354635275000,2991174147
1702489354635275000,2309215547
1702489354635275000,4107820560
1702489354635275000,677948658
1702489354635275000,724379941
1702489354635275000,1941265041
1702489354635275000,1164345886
1702489354635275000,2912047269
1702489354635275000,2777390786
1702489354635275000,2170541885
1702489354635275000,966363409
1702489354635275000,3999737083
1702489354635275000,3993276119
1702489354635275000,4166867042
1702489354635275000,3002118356
1702489354635275000,283734333
1702489354635275000,4105495711
1702489354635275000,3543241205
1702489354635275000,1784519279
1702489354635275000,3138328217
1702489354635275000,790139298
1702489354635275000,3081479101
1702489354635275000,2115736959
1702489354635275000,1922167764
1702489354635275000,794502270
1702489354635275000,2357053356
1702489354635275000,3963198028
1702489354635275000,2571648668
1702489354635275000,2537277473
1702489354635275000,2770278773
1702489354635275000,3510271801
1702489354635275000,3549433375
1702489354635275000,3280270226
1702489354635275000,3514022599
1702489354635275000,1512300980
1702489354635275000,761462787
1702489354635275000,3889055016
1702489354635275000,2245095890
1702489354635275000,1514259625
1702489354635275000,3176930280
1702489354635275000,4128880631
1702489354635275000,3490520983
1702489354635275000,866880828
1702489354635275000,3582673868
1702489354635275000,1684496482
1702489354635275000,2210231990
1702489354635275000,158224747
1702489354635275000,2570978270
1702489354635275000,3081435451
1702489354635275000,1043231087
1702489354635275000,1578181516
1702489354635275000,2228807414
1702489354635275000,2686569430
1702489354635275000,1427782490
1702489354635275000,4249457630
1702489354635275000,3988103267
1702489354635275000,2439022416
1702489354635275000,4131824422
1702489354635275000,2451927324
1702489354635275000,1094522273
1702489354635275000,1434629730
1702489354635275000,78785731
1702489354635275000,2159253584
1702489354635275000,3456086651
1702489354635275000,4134528800
1702489354635275000,1154857824
1702489354635275000,417283593
1702489354635275000,4215129160
1702489354635275000,1132605754
1702489354635275000,953755628
1702489354635275000,677587005
1702489354635275000,1400926887
1702489354635275000,1006510406
1702489354635275000,3953804346
1702489354635275000,2364473768
1702489354635275000,2668429304
1702489354635275000,2779708376
1702489354635275000,2877135768
1702489354635275000,2270268770
1702489354635275000,174051114
1702489354635275000,3400943436
1702489354635275000,3975939804
1702489354635275000,3494981932
1702489354635275000,1187377967
1702489354635275000,1073103045
1702489354635275000,3020587440
1702489354635275000,2125173519
1702489354635275000,2856691715
1702489354635275000,2864247241
1702489354635275000,2518630771
1702489354635275000,86900168
1702489354636729000,3934946564
1702489354636729000,2927414444
1702489354636729000,1511861530
1702489354636729000,2707553379
1702489354636729000,1334314128
1702489354636729000,1864747558
1702489354636729000,2618745652
1702489354636729000,94325502
1702489354636729000,3028456352
1702489354636729000,2986003207
1702489354636729000,1746723485
1702489354636729000,1694420340
1702489354636729000,2271296503
1702489354636729000,3611019819
1702489354636729000,3420437609
1702489354636729000,3858352246
1702489354636729000,2556173976
1702489354636729000,3739379805
1702489354636729000,857970626
1702489354636729000,1710468833
1702489354636729000,3443464516
1702489354636729000,518421248
1702489354636729000,1888220860
1702489354636729000,2052101118
1702489354636729000,202264861
1702489354636729000,2740667671
1702489354636729000,226027447
1702489354636729000,900707524
1702489354636729000,4261376986
1702489354636729000,2235958429
1702489354636729000,896981255
1702489354636729000,896049710
1702489354636729000,3501719928
1702489354636729000,3797405718
1702489354636729000,2631356288
1702489354636729000,1082296078
1702489354636729000,1782864599
1702489354636729000,666499464
1702489354636729000,2089988005
1702489354636729000,1633475910
1702489354636729000,4259155871
1702489354636729000,2144919969
1702489354636729000,2282439103
1702489354636729000,198558119
1702489354636729000,1117394352
1702489354636729000,3518026193
1702489354636729000,449277503
1702489354636729000,1206052728
1702489354636729000,3158761179
1702489354636729000,1821819713
1702489354636729000,3272255201
1702489354636729000,3952067014
1702489354636729000,1177375847
1702489354636729000,1957251033
1702489354636729000,1963643227
1702489354636729000,2987743746
1702489354636729000,2110176727
1702489354636729000,1538754216
1702489354636729000,1204387375
1702489354636729000,3700810421
1702489354636729000,3064201726
1702489354636729000,3024336643
1702489354636729000,248301820
1702489354636729000,3906763347
1702489354636729000,3133969508
1702489354636729000,1912430428
1702489354636729000,2737040162
1702489354636729000,392587895
1702489354636729000,470616867
1702489354636729000,2715277882
1702489354636729000,3127708775
1702489354636729000,3183963791
1702489354636729000,278410728
1702489354636729000,575658976
1702489354636729000,4037770947
1702489354636729000,680174155
1702489354636729000,1704283321
1702489354636729000,1507849064
1702489354636729000,3992784908
1702489354636729000,1146239211
1702489354636729000,682817714
1702489354636729000,3268437533
1702489354636729000,1801685576
1702489354636729000,2214557275
1702489354636729000,939441247
1702489354636729000,2255210162
1702489354636729000,2278444495
1702489354636729000,2726676531
1702489354636729000,327547191
1702489354636729000,3848359537
1702489354636729000,1984188525
1702489354636729000,1812097676
1702489354636729000,1156267253
1702489354636729000,3570984302
1702489354636729000,689162850
1702489354636729000,934963019
1702489354636729000,935048432
1702489354636729000,1708144302
1702489354636729000,1350680842
1702489354636729000,179864371
1702489354636729000,3582555845
1702489354636729000,2401692743
1702489354636729000,905591733
1702489354636729000,3235722540
1702489354636729000,3939816522
1702489354636729000,3309606834
1702489354636729000,2510878364
1702489354636729000,24358336
1702489354636729000,3049806835
1702489354636729000,1919935755
1702489354636729000,4169622527
1702489354636729000,4199420609
1702489354636729000,3733188773
1702489354636729000,110077231
1702489354636729000,3789007112
1702489354636729000,1847123107
1702489354636729000,192175730
1702489354636729000,197905139
1702489354636729000,2606091925
1702489354636729000,3265313361
1702489354636729000,541637576
1702489354636729000,3384038019
1702489354636729000,2848989216
1702489354636729000,873393441
1702489354636729000,1408739741
1702489354636729000,1307973381
1702489354636729000,3900153876
1702489354636729000,1194478890
1702489354636729000,127739932
1702489354636729000,2950273221
1702489354636729000,3574201156
1702489354636729000,2253799781
1702489354636729000,4045063773
1702489354636729000,2805769449
1702489354636729000,622781703
1702489354636729000,3217636448
1702489354636729000,2024600904
1702489354636729000,1248451498
1702489354636729000,3401414287
1702489354636729000,1234491272
1702489354636729000,111840255
1702489354636729000,4017222125
1702489354636729000,3182090187
1702489354636729000,1761129542
1702489354636729000,1091569378
1702489354636729000,692054561
1702489354636729000,216660069
1702489354636729000,686671056
1702489354636729000,2545248092
1702489354636729000,1638771325
1702489354636729000,3892204860
1702489354636729000,3304865287
1702489354636729000,3553033420
1702489354636729000,4027206086
1702489354636729000,1459369120
1702489354636729000,1914240681
1702489354636729000,2487958332
1702489354636729000,1860129579
1702489354636729000,2401237050
1702489354636729000,3578992649
1702489354636729000,856143528
1702489354636729000,769764378
1702489354636729000,3402755595
1702489354636729000,267631674
1702489354636729000,1946471471
1702489354636729000,1156704663
1702489354636729000,1701753687
1702489354636729000,2185646037
1702489354636729000,2752173851
1702489354636729000,231541439
1702489354636729000,2281555662
1702489354636729000,2954872737
1702489354636729000,433217217
1702489354636729000,4081740978
1702489354636729000,3715675262
1702489354636729000,1201309789
1702489354636729000,3370283714
1702489354636729000,4218241890
1702489354636729000,2236945296
1702489354636729000,3065012533
1702489354636729000,184507151
1702489354636729000,2604104631
1702489354636729000,3529838482
1702489354636729000,3474409061
1702489354636729000,4290652938
1702489354636729000,3298587830
1702489354636729000,238496945
1702489354636729000,3954551686
1702489354636729000,364594661
1702489354636729000,4190333031
1702489354636729000,2997403842
1702489354636729000,2744007911
1702489354636729000,2023884171
1702489354636729000,3652544450
1702489354636729000,2441940165
1702489354636729000,2813000528
1702489354636729000,370871482
1702489354636729000,4201631699
1702489354636729000,1119965049
1702489354636729000,705431648
1702489354636729000,3750506388
1702489354636729000,606099163
1702489354636729000,1505883560
1702489354636729000,1862289742
1702489354636729000,2965436698
1702489354636729000,2260244433
1702489354636729000,2688055664
1702489354636729000,1143512522
1702489354636729000,3509166688
1702489354636729000,2423825458
1702489354636729000,1131241994
1702489354636729000,2316597417
1702489354636729000,919615556
1702489354636729000,778018675
1702489354636729000,413221239
1702489354636729000,2140554109
1702489354636729000,1699837002
1702489354636729000,3192579231
1702489354636729000,65845883
1702489354636729000,2147535668
1702489354636729000,3491841340
1702489354636729000,2549709514
1702489354636729000,1803077556
1702489354636729000,3780154193
1702489354636729000,288158594
1702489354636729000,3550942188
1702489354636729000,3375991090
1702489354636729000,412297525
1702489354637734000,4260466756
1702489354637734000,2063305204
1702489354637734000,3990724531
1702489354637734000,931237439
1702489354637734000,3366241975
1702489354637734000,3941971898
1702489354637734000,3633456293
1702489354637734000,1373998750
1702489354637734000,3576184087
1702489354637734000,1114655459
1702489354637734000,567156419
1702489354637734000,1546633142
1702489354637734000,403178119
1702489354637734000,2498539637
1702489354637734000,2599933207
1702489354637734000,1386975665
1702489354637734000,1225322837
1702489354637734000,774702522
1702489354637734000,2925819341
1702489354637734000,1788363377
1702489354637734000,2616979146
1702489354637734000,2856494610
1702489354637734000,1036765750
1702489354637734000,3396940658
1702489354637734000,3912549808
1702489354637734000,2766668329
1702489354637734000,870862219
1702489354637734000,2246900266
1702489354637734000,3153486199
1702489354637734000,1990199217
1702489354637734000,3264774657
1702489354637734000,583721093
1702489354637734000,4014345524
1702489354637734000,2120293983
1702489354637734000,2319899618
1702489354637734000,1007592267
1702489354637734000,2365883031
1702489354637734000,3685101917
1702489354637734000,3031323158
1702489354637734000,634623524
1702489354637734000,135361277
1702489354637734000,1841845167
1702489354637734000,2596929190
1702489354637734000,1573181631
1702489354637734000,1819746540
1702489354637734000,1858007450
1702489354637734000,1842796271
1702489354637734000,2537924570
1702489354637734000,764334878
1702489354637734000,33136595
1702489354637734000,3118114741
1702489354637734000,1799750027
1702489354637734000,273118941
1702489354637734000,155884817
1702489354637734000,2961154169
1702489354637734000,632501112
1702489354637734000,4147156052
1702489354637734000,773171730
1702489354637734000,1394566305
1702489354637734000,742920958
1702489354637734000,4098986049
1702489354637734000,599945836
1702489354637734000,2333404189
1702489354637734000,4055034868
1702489354637734000,4076846649
1702489354637734000,1988869808
1702489354637734000,1100706361
1702489354637734000,3028325079
1702489354637734000,2837063531
1702489354637734000,1732740190
1702489354637734000,4148865283
1702489354637734000,2700588423
1702489354637734000,1911960214
1702489354637734000,562300276
1702489354637734000,1502758359
1702489354637734000,2916396517
1702489354637734000,179997576
1702489354637734000,3993971879
1702489354637734000,3826673284
1702489354637734000,158031525
1702489354637734000,1324250172
1702489354637734000,1516264735
1702489354637734000,880502909
1702489354637734000,2677760995
1702489354637734000,2781743613
1702489354637734000,1214764302
1702489354637734000,1218409238
1702489354637734000,441487642
1702489354637734000,1563889267
1702489354637734000,324085891
1702489354637734000,337621913
1702489354637734000,992888148
1702489354637734000,431451087
1702489354637734000,2144011916
1702489354637734000,892942467
1702489354637734000,1900710927
1702489354637734000,887256263
1702489354637734000,4163124597
1702489354637734000,999051731
1702489354637734000,839264298
1702489354637734000,3422081731
1702489354637734000,595477833
1702489354637734000,204680965
1702489354637734000,3188134888
1702489354637734000,931318567
1702489354637734000,3142251450
1702489354637734000,1828113837
1702489354637734000,2854758765
1702489354637734000,2044785492
1702489354637734000,1889580712
1702489354637734000,1284909393
1702489354637734000,3719915194
1702489354637734000,75657773
1702489354637734000,920443098
1702489354637734000,2909403014
1702489354637734000,171408264
1702489354637734000,1405959358
1702489354637734000,3397119200
1702489354637734000,2690160778
1702489354637734000,3660313742
1702489354637734000,3907495370
1702489354637734000,1514750874
1702489354637734000,733798069
1702489354637734000,4243493689
1702489354637734000,1606153338
1702489354637734000,2557840670
1702489354637734000,822152543
1702489354637734000,3625202172
1702489354637734000,95887518
1702489354637734000,384931248
1702489354637734000,2936377248
1702489354637734000,721148651
1702489354637734000,1581990033
1702489354637734000,2035027091
1702489354637734000,1305822492
1702489354637734000,2690983159
1702489354637734000,3880394311
1702489354637734000,401579046
1702489354637734000,4217222940
1702489354637734000,4215504647
1702489354637734000,490984810
1702489354637734000,2136307771
1702489354637734000,2328627385
1702489354637734000,410982041
1702489354637734000,2183923511
1702489354637734000,2404146168
1702489354637734000,3209668839
1702489354637734000,1441517862
1702489354637734000,1534689059
1702489354637734000,3504012450
1702489354637734000,2904645630
1702489354637734000,4265398543
1702489354637734000,411953462
1702489354637734000,4120534121
1702489354637734000,4197078862
1702489354637734000,2375003504
1702489354637734000,2834127307
1702489354637734000,2441375992
1702489354637734000,1680386943
1702489354637734000,1965771169
1702489354637734000,3845038993
1702489354637734000,105731725
1702489354637734000,1944783956
1702489354637734000,3613629827
1702489354637734000,971529899
1702489354637734000,608441862
1702489354637734000,930891269
1702489354637734000,3997574578
1702489354637734000,403507932
1702489354637734000,2852133663
1702489354637734000,1350981469
1702489354637734000,394695778
1702489354637734000,1448880622
1702489354637734000,9282468
1702489354637734000,418552876
1702489354637734000,1228921810
1702489354637734000,2554233853
1702489354637734000,1415190650
1702489354637734000,1900007030
1702489354637734000,1763339464
1702489354637734000,3031956874
1702489354637734000,3388248689
1702489354637734000,2554224583
1702489354637734000,321323423
1702489354637734000,2923162546
1702489354637734000,1853343004
1702489354637734000,3218389379
1702489354637734000,4128834859
1702489354637734000,3745538389
1702489354637734000,2364125392
1702489354637734000,2410753581
1702489354637734000,694774729
1702489354637734000,327345850
1702489354637734000,60203918
1702489354637734000,2768697734
1702489354637734000,1432965639
1702489354637734000,340008317
1702489354637734000,192536711
1702489354637734000,2950940796
1702489354637734000,3256704104
1702489354637734000,2957810772
1702489354637734000,757005910
1702489354637734000,2436574919
1702489354637734000,158620083
1702489354637734000,2917623335
1702489354637734000,1919888672
1702489354637734000,4048000980
1702489354637734000,2455967054
1702489354637734000,1331086519
1702489354637734000,1625339931
1702489354637734000,2026151765
1702489354637734000,4067071030
1702489354637734000,3022479733
1702489354637734000,1230480946
1702489354637734000,4104711972
1702489354637734000,2374967779
1702489354637734000,1106889586
1702489354637734000,2204462616
1702489354637734000,2194003441
1702489354637734000,1998141975
1702489354637734000,1635195431
1702489354637734000,1819879946
1702489354637734000,1849488903
1702489354637734000,6204602
1702489354637734000,1596469909
1702489354637734000,4117444264
1702489354637734000,1238130442
1702489354637734000,2054366748
1702489354637734000,1757851249
1702489354637734000,184374436
1702489354637734000,448574008
1702489354637734000,2833980771
1702489354637734000,4174731822
1702489354637734000,3485844426
1702489354637734000,707070125
1702489354637734000,2557651068
1702489354637734000,1355643434
1702489354637734000,2408313034
1702489354637734000,2081523305
1702489354637734000,1462958894
1702489354637734000,1385026677
1702489354637734000,2228877742
1702489354637734000,1638862449
1702489354637734000,3192363857
1702489354637734000,2534358643
1702489354637734000,253758023
1702489354637734000,2262668664
1702489354637734000,2073999611
1702489354637734000,3711429233
1702489354637734000,2047308102
1702489354637734000,3968990471
1702489354637734000,3973086865
1702489354637734000,2371942185
1702489354637734000,3731335338
1702489354637734000,57628514
1702489354637734000,4051143740
1702489354637734000,860113854
1702489354637734000,2328470455
1702489354637734000,2976020593
1702489354637734000,281349502
1702489354637734000,3026511590
1702489354637734000,1539418290
1702489354637734000,844423537
1702489354637734000,3499000104
1702489354637734000,2536424640
1702489354638793000,424762682
1702489354638793000,3995720312
1702489354638793000,15109755
1702489354638793000,4226679994
1702489354638793000,1982502686
1702489354638793000,133021757
1702489354638793000,4231505739
1702489354638793000,1859155527
1702489354638793000,4110744755
1702489354638793000,1175173913
1702489354638793000,3837637142
1702489354638793000,1808773331
1702489354638793000,2460385057
1702489354638793000,1728526124
1702489354638793000,3322983016
1702489354638793000,2916597428
1702489354638793000,3675583206
1702489354638793000,2578522464
1702489354638793000,1900608606
1702489354638793000,3682958458
1702489354638793000,2667891550
1702489354638793000,546693312
1702489354638793000,4160193707
1702489354638793000,1396208937
1702489354638793000,3000592414
1702489354638793000,1233455592
1702489354638793000,1548901629
1702489354638793000,1777225776
1702489354638793000,4174509188
1702489354638793000,3745136585
1702489354638793000,267914786
1702489354638793000,1557799658
1702489354638793000,3387503577
1702489354638793000,2244887441
1702489354638793000,2501935223
1702489354638793000,2760561095
1702489354638793000,1087592160
1702489354638793000,443525652
1702489354638793000,674590997
1702489354638793000,2955276325
1702489354638793000,784076302
1702489354638793000,566884823
1702489354638793000,2680302339
1702489354638793000,2165331709
1702489354638793000,3518295856
1702489354638793000,2262392272
1702489354638793000,3995771885
1702489354638793000,3735393831
1702489354638793000,2422158170
1702489354638793000,3530999841
1702489354638793000,2529618878
1702489354638793000,2235433523
1702489354638793000,1866212139
1702489354638793000,981209908
1702489354638793000,1031977345
1702489354638793000,1742667984
1702489354638793000,3473567130
1702489354638793000,3396361917
1702489354638793000,3493072918
1702489354638793000,437552258
1702489354638793000,765896370
1702489354638793000,2836529818
1702489354638793000,1024561544
1702489354638793000,654208692
1702489354638793000,734399784
1702489354638793000,3933439700
1702489354638793000,1237990427
1702489354638793000,1788591536
1702489354638793000,4156391398
1702489354638793000,3111810498
1702489354638793000,2026973164
1702489354638793000,1385264660
1702489354638793000,1726603331
1702489354638793000,3407730061
1702489354638793000,376591029
1702489354638793000,2462964595
1702489354638793000,1072190197
1702489354638793000,3761472597
1702489354638793000,3146892415
1702489354638793000,2118203542
1702489354638793000,879316300
1702489354638793000,3317470025
1702489354638793000,4082951354
1702489354638793000,1898142836
1702489354638793000,2398207427
1702489354638793000,2807182599
1702489354638793000,713605054
1702489354638793000,1228195686
1702489354638793000,1757224258
1702489354638793000,4229210872
1702489354638793000,4191358055
1702489354638793000,456902628
1702489354638793000,4086325186
1702489354638793000,2698238574
1702489354638793000,1902973462
1702489354638793000,4131646365
1702489354638793000,876157436
1702489354638793000,1279979638
1702489354638793000,87165159
1702489354638793000,3586571693
1702489354638793000,4117769961
1702489354638793000,1126319464
1702489354638793000,2994907729
1702489354638793000,1438421788
1702489354638793000,2147893032
1702489354638793000,165643118
1702489354638793000,1233001513
1702489354638793000,669958388
1702489354638793000,969063520
1702489354638793000,1531669212
1702489354638793000,409974860
1702489354638793000,579574698
1702489354638793000,1599236106
1702489354638793000,3476069772
1702489354638793000,2188218195
1702489354638793000,1654201392
1702489354638793000,2666391324
1702489354638793000,3186593786
1702489354638793000,3730698233
1702489354638793000,1433346930
1702489354638793000,4029990985
1702489354638793000,311970712
1702489354638793000,2550753303
1702489354638793000,4229956490
1702489354639297000,842557177
1702489354639297000,1193976778
1702489354639297000,2946408191
1702489354639297000,1316690170
1702489354639297000,3242271161
1702489354639297000,3659334508
1702489354639297000,311639592
1702489354639297000,2454850130
1702489354639297000,4231557557
1702489354639297000,2152888138
1702489354639297000,433351989
1702489354639297000,1598424417
1702489354639297000,3116511089
1702489354639297000,1423042668
1702489354639297000,2649619913
1702489354639297000,788728144
1702489354639297000,1316985195
1702489354639297000,1468873096
1702489354639297000,1573107273
1702489354639297000,1064164396
1702489354639297000,43077354
1702489354639297000,2994488324
1702489354639297000,1870055014
1702489354639297000,2092283678
1702489354639297000,976273590
1702489354639297000,3622979222
1702489354639297000,1912995777
1702489354639297000,1545910015
1702489354639297000,3140744130
1702489354639297000,706966830
1702489354639297000,56151555
1702489354639297000,2777246889
1702489354639297000,3426573493
1702489354639297000,2330600889
1702489354639297000,4194339326
1702489354639297000,3983260389
1702489354639297000,1127962798
1702489354639297000,3951975606
1702489354639297000,4267032825
1702489354639297000,1088885161
1702489354639297000,2280100458
1702489354639297000,2296150990
1702489354639297000,788767348
1702489354639297000,2009779706
1702489354639297000,361166564
1702489354639297000,1139353572
1702489354639297000,2006985470
1702489354639297000,1660167996
1702489354639297000,1400662309
1702489354639297000,2724454484
1702489354639297000,4054267678
1702489354639297000,1218091487
1702489354639297000,2662839597
1702489354639297000,1962296573
1702489354639297000,2837117231
1702489354639297000,1460337528
1702489354639297000,3676796177
1702489354639297000,3161824286
1702489354639297000,1356273904
1702489354639297000,3855379607
1702489354639297000,1142931139
1702489354639297000,3526173349
1702489354639297000,1846691336
1702489354639297000,3986037948
1702489354639297000,2585233746
1702489354639297000,1269461483
1702489354639297000,4056656857
1702489354639297000,1069376884
1702489354639297000,3358476210
1702489354639297000,4010008802
1702489354639297000,3824424013
1702489354639297000,3531279860
1702489354639297000,3940775072
1702489354639297000,380960979
1702489354639297000,1616260437
1702489354639297000,2575383983
1702489354639297000,656030933
1702489354639297000,826032082
1702489354639297000,1429170611
1702489354639297000,3088737255
1702489354639297000,3494026046
1702489354639297000,716231192
1702489354639297000,1937182154
1702489354639297000,2401942794
1702489354639297000,954894021
1702489354639297000,2102980725
1702489354639297000,977033781
1702489354639297000,4106265770
1702489354639297000,2646347012
1702489354639297000,4270258262
1702489354639297000,3104295648
1702489354639297000,3464348273
1702489354639297000,253194082
1702489354639297000,3589178522
1702489354639297000,3737254836
1702489354639297000,293164687
1702489354639297000,3455642080
1702489354639297000,3086133308
1702489354639297000,1894912228
1702489354639297000,3289261604
1702489354639297000,874776958
1702489354639297000,3095360079
1702489354639297000,2559282031
1702489354639297000,2001793182
1702489354639297000,923880995
1702489354639297000,1958713059
1702489354639297000,1968951044
1702489354639297000,276465869
1702489354639297000,2725197745
1702489354639297000,1745183754
1702489354639297000,3404543479
1702489354639297000,4000933012
1702489354639297000,1510309160
1702489354639297000,4027371965
1702489354639297000,327958666
1702489354639297000,1803554025
1702489354639297000,2997082410
1702489354639297000,1811520443
1702489354639297000,145277024
1702489354639297000,1012788539
1702489354639297000,2549061385
1702489354639297000,1224355241
1702489354639297000,1263304671
1702489354639297000,601683297
1702489354639297000,2902796164
1702489354639297000,4030597420
1702489354639297000,1682462104
1702489354639297000,2935862185
1702489354639297000,2187471675
1702489354639297000,3752133777
1702489354639297000,4106219988
1702489354639297000,2016485321
1702489354639297000,3324248451
1702489354639297000,629805901
1702489354639297000,317008913
1702489354639297000,578403428
1702489354639297000,111562881
1702489354639297000,3350173868
1702489354639297000,115974290
1702489354639297000,229744610
1702489354639297000,2697279447
1702489354639297000,3584402232
1702489354639297000,3155295833
1702489354639297000,2898167318
1702489354639297000,361717462
1702489354639297000,2501448195
1702489354639297000,268043565
1702489354639297000,2578833697
1702489354639297000,3976849021
1702489354639297000,209244229
1702489354639297000,1422607142
1702489354639297000,2486295542
1702489354639297000,3438449318
1702489354639297000,468334400
1702489354639297000,1271962768
1702489354639297000,2491924814
1702489354639297000,2674990294
1702489354639297000,3975333441
1702489354639297000,890013811
1702489354639297000,2906254269
1702489354639297000,2572369722
1702489354639297000,1322170934
1702489354639297000,3271177262
1702489354639297000,1979311266
1702489354639297000,4187321164
1702489354639297000,532197253
1702489354639297000,1053789644
1702489354639297000,834754001
1702489354639297000,1498171780
1702489354639297000,2474602908
1702489354639297000,2766712635
1702489354639297000,3382674683
1702489354639297000,3563993729
1702489354639297000,1500072224
1702489354639297000,1580346992
1702489354639297000,900453436
1702489354639297000,3821486179
1702489354639297000,1723781845
1702489354639297000,3381914814
1702489354639297000,3058341348
1702489354639297000,1144549774
1702489354639297000,369441358
1702489354639297000,3352562190
1702489354639297000,1894362864
1702489354639297000,3131625959
1702489354639297000,1420114433
1702489354639297000,3127212852
1702489354639297000,2183895425
1702489354639297000,2409961270
1702489354639297000,1513399304
1702489354639297000,1766513739
1702489354639297000,4023343638
1702489354639297000,740268333
1702489354639297000,3672531350
1702489354639297000,2450933034
1702489354639297000,1270677250
1702489354639297000,1461869807
1702489354639297000,623053831
1702489354639297000,2171037196
1702489354639297000,4237478593
1702489354639297000,2566355082
1702489354639297000,3988038226
1702489354639297000,3268650175
1702489354639297000,375942082
1702489354639297000,1551416602
1702489354639297000,1055691003
1702489354639297000,908966403
1702489354639297000,2247594036
1702489354639297000,372441465
1702489354639297000,3272139578
1702489354639297000,610875209
1702489354639297000,24379899
1702489354639297000,2987009459
1702489354639297000,2708070509
1702489354639297000,3447677890
1702489354639297000,1020849335
1702489354639297000,3341150184
1702489354639297000,753096111
1702489354639297000,465921183
1702489354639297000,3260744515
1702489354639297000,1953349308
1702489354639297000,607705900
1702489354639297000,160483138
1702489354639297000,4146927616
1702489354639297000,1709440591
1702489354639297000,3752432684
1702489354639297000,1781388179
1702489354639297000,2631118809
1702489354639297000,484737804
1702489354639297000,2626843575
1702489354639297000,3874822525
1702489354639297000,2140940677
1702489354639297000,3761330192
1702489354639297000,893699093
1702489354639297000,344764537
1702489354639297000,3258593369
1702489354639297000,2980943959
1702489354639297000,2035409211
1702489354639297000,2379135813
1702489354639297000,2253673118
1702489354639297000,2855853782
1702489354639297000,1028915540
1702489354639297000,2307395996
1702489354639297000,3684661669
1702489354639297000,1188436614
1702489354639297000,2462878173
1702489354639297000,1632159911
1702489354639297000,2316935846
1702489354639297000,3285174589
1702489354639297000,1497413871
1702489354639297000,449015681
1702489354640302000,792227500
1702489354640302000,1289706103
1702489354640302000,4071174920
1702489354640302000,3597565303
1702489354640302000,2506050513
1702489354640302000,551555445
1702489354640302000,1331504372
1702489354640302000,211005720
1702489354640302000,427871706
1702489354640302000,957502911
1702489354640302000,1816617166
1702489354640302000,4226624840
1702489354640302000,4235550257
1702489354640302000,2492142564
1702489354640302000,3661645166
1702489354640302000,2289235191
1702489354640302000,1781116275
1702489354640302000,1434884520
1702489354640302000,3358656725
1702489354640302000,2088910602
1702489354640302000,3010946251
1702489354640302000,2688110030
1702489354640302000,485469061
1702489354640302000,633901775
1702489354640302000,3114754749
1702489354640302000,3895991240
1702489354640302000,1485954685
1702489354640302000,3624893506
1702489354640302000,2001196811
1702489354640302000,3410279445
1702489354640302000,1925721630
1702489354640302000,1482861020
1702489354640302000,4191222586
1702489354640302000,257074422
1702489354640302000,481448644
1702489354640302000,4216251217
