100000
Seed,Random Number
1702573752975403000,23054
1702573752975403000,13270
1702573752975403000,3607
1702573752975403000,12409
1702573752975403000,15892
1702573752975403000,24170
1702573752975403000,27556
1702573752975403000,23602
1702573752975403000,22787
1702573752975403000,29069
1702573752975403000,19370
1702573752975403000,8211
1702573752975403000,20683
1702573752975403000,29249
1702573752975403000,31412
1702573752975403000,17352
1702573752975403000,1646
1702573752975403000,21833
1702573752975403000,4867
1702573752975403000,20192
1702573752975403000,8281
1702573752975403000,12339
1702573752975403000,31107
1702573752975403000,25062
1702573752975403000,3828
1702573752975403000,31638
1702573752975403000,9982
1702573752975403000,10958
1702573752975403000,16248
1702573752975403000,19097
1702573752975403000,4494
1702573752975403000,30868
1702573752975403000,28929
1702573752975403000,7092
1702573752975403000,19032
1702573752975403000,12831
1702573752975403000,24548
1702573752975403000,9915
1702573752975403000,9079
1702573752975403000,13419
1702573752975403000,15170
1702573752975403000,19480
1702573752975403000,29239
1702573752975403000,23527
1702573752975403000,6365
1702573752975403000,2391
1702573752975403000,16772
1702573752975403000,15644
1702573752975403000,23339
1702573752975403000,5865
1702573752975403000,2210
1702573752975403000,20624
1702573752975403000,15785
1702573752975403000,4897
1702573752975403000,14878
1702573752975403000,5610
1702573752975403000,31602
1702573752975403000,24195
1702573752975403000,16132
1702573752975403000,29270
1702573752975403000,17424
1702573752975403000,3390
1702573752975403000,12882
1702573752975403000,20011
1702573752975403000,29330
1702573752975403000,4599
1702573752975403000,28845
1702573752975403000,13772
1702573752975403000,15070
1702573752975403000,1480
1702573752975403000,20563
1702573752975403000,460
1702573752975403000,16713
1702573752975403000,12681
1702573752975403000,5457
1702573752975403000,19029
1702573752975403000,20581
1702573752975403000,15438
1702573752975403000,30198
1702573752975403000,10698
1702573752975403000,8474
1702573752975403000,9008
1702573752975403000,17287
1702573752975403000,4779
1702573752975403000,26873
1702573752975403000,24145
1702573752975403000,2868
1702573752975403000,15545
1702573752975403000,8908
1702573752975403000,22298
1702573752975403000,17227
1702573752975403000,27995
1702573752975403000,17778
1702573752975403000,5063
1702573752975403000,22700
1702573752975403000,8001
1702573752975403000,23786
1702573752975403000,15398
1702573752975403000,12413
1702573752975403000,19783
1702573752975403000,14765
1702573752975403000,23451
1702573752975403000,29214
1702573752975403000,25756
1702573752975403000,10817
1702573752975403000,1128
1702573752975403000,11615
1702573752975403000,8739
1702573752975403000,29451
1702573752975403000,14379
1702573752975403000,12529
1702573752975403000,24345
1702573752975403000,30821
1702573752975403000,14760
1702573752975403000,9499
1702573752975403000,4345
1702573752975403000,20208
1702573752975403000,11209
1702573752975403000,16046
1702573752975403000,156
1702573752975403000,9771
1702573752975403000,8675
1702573752975403000,7739
1702573752975403000,31909
1702573752975403000,16709
1702573752975403000,1339
1702573752975403000,12163
1702573752975403000,2844
1702573752975403000,29232
1702573752975403000,29641
1702573752975403000,7471
1702573752975403000,24153
1702573752975403000,19191
1702573752975403000,31804
1702573752975403000,11458
1702573752975403000,4388
1702573752975403000,31057
1702573752975403000,23358
1702573752975403000,5835
1702573752975403000,28186
1702573752975403000,118
1702573752975403000,7672
1702573752975403000,12127
1702573752975403000,18003
1702573752975403000,17713
1702573752975403000,19929
1702573752975403000,29382
1702573752975403000,6977
1702573752975403000,8247
1702573752975403000,2451
1702573752975403000,19061
1702573752975403000,8155
1702573752975403000,27319
1702573752975403000,12135
1702573752975403000,7740
1702573752975403000,21755
1702573752975403000,14642
1702573752975403000,31907
1702573752975403000,1473
1702573752975403000,17669
1702573752975403000,14477
1702573752975403000,18025
1702573752975403000,11821
1702573752975403000,8906
1702573752975403000,24933
1702573752975403000,12209
1702573752975403000,18469
1702573752975403000,20396
1702573752975403000,30114
1702573752975403000,145
1702573752975403000,4604
1702573752975403000,3330
1702573752975403000,31823
1702573752975403000,701
1702573752975403000,21031
1702573752975403000,23742
1702573752975403000,12201
1702573752975403000,1866
1702573752975403000,22001
1702573752975403000,21837
1702573752975403000,4469
1702573752975403000,31159
1702573752975403000,18544
1702573752975403000,27838
1702573752975403000,6551
1702573752975403000,9261
1702573752975403000,30135
1702573752975403000,32551
1702573752975403000,13025
1702573752975403000,2310
1702573752975403000,20045
1702573752975403000,5188
1702573752975403000,31273
1702573752975403000,30093
1702573752975403000,16094
1702573752975403000,10338
1702573752975403000,29598
1702573752975403000,12804
1702573752975403000,12337
1702573752975403000,31867
1702573752975403000,10844
1702573752975403000,29420
1702573752975403000,17242
1702573752975403000,12707
1702573752975403000,28221
1702573752975403000,28544
1702573752975403000,7729
1702573752975403000,13218
1702573752975403000,9202
1702573752975403000,16771
1702573752975403000,23554
1702573752975403000,14051
1702573752975403000,23379
1702573752975403000,29243
1702573752975403000,30342
1702573752975403000,19853
1702573752975403000,8180
1702573752975403000,22718
1702573752975403000,15122
1702573752975403000,22511
1702573752975403000,14329
1702573752975403000,11628
1702573752975403000,8207
1702573752975403000,21537
1702573752975403000,17707
1702573752975403000,30397
1702573752975403000,3754
1702573752975403000,20712
1702573752975403000,31819
1702573752975403000,13117
1702573752975403000,29900
1702573752975403000,2011
1702573752975403000,26278
1702573752975403000,25812
1702573752975403000,13133
1702573752975403000,25284
1702573752975403000,25065
1702573752975403000,24907
1702573752975403000,15461
1702573752975403000,28745
1702573752975403000,21047
1702573752975403000,3084
1702573752975403000,30307
1702573752975403000,3020
1702573752975403000,14969
1702573752975403000,23849
1702573752975403000,13985
1702573752975403000,15503
1702573752975403000,12021
1702573752975403000,22944
1702573752975403000,26807
1702573752975403000,4124
1702573752975403000,22051
1702573752975403000,24798
1702573752975403000,13807
1702573752975403000,29668
1702573752975403000,27579
1702573752975403000,29569
1702573752975403000,16633
1702573752975403000,21030
1702573752975403000,31251
1702573752975403000,22370
1702573752975403000,18912
1702573752975403000,30226
1702573752975403000,15784
1702573752975403000,15571
1702573752975403000,20029
1702573752975403000,31535
1702573752975403000,26362
1702573752975403000,18725
1702573752975403000,31147
1702573752975403000,19450
1702573752975403000,11934
1702573752975403000,10862
1702573752975403000,31354
1702573752975403000,29648
1702573752975403000,28558
1702573752975403000,6280
1702573752975403000,3752
1702573752975403000,18445
1702573752975403000,15299
1702573752975403000,26461
1702573752975403000,23820
1702573752975403000,11382
1702573752975403000,7942
1702573752975403000,3682
1702573752975403000,28373
1702573752975403000,30420
1702573752975403000,1027
1702573752975403000,18786
1702573752975403000,23859
1702573752975403000,13794
1702573752975403000,28575
1702573752975403000,13949
1702573752975403000,1876
1702573752975403000,24425
1702573752975403000,1675
1702573752975403000,5488
1702573752975403000,25746
1702573752975403000,10666
1702573752975403000,4377
1702573752975403000,3095
1702573752975403000,18155
1702573752975403000,5116
1702573752975403000,29007
1702573752975403000,5168
1702573752975403000,8625
1702573752975403000,25270
1702573752975403000,16187
1702573752975403000,30305
1702573752975403000,10370
1702573752975403000,4687
1702573752975403000,32645
1702573752975403000,30333
1702573752975403000,23163
1702573752975403000,1476
1702573752975403000,10315
1702573752975403000,5379
1702573752975403000,19881
1702573752975403000,29754
1702573752975403000,26664
1702573752975403000,2535
1702573752975403000,20160
1702573752975403000,23013
1702573752975403000,25494
1702573752975403000,23701
1702573752975403000,10512
1702573752975403000,28712
1702573752975403000,23671
1702573752975403000,15668
1702573752975403000,10932
1702573752975403000,28926
1702573752975403000,30702
1702573752975403000,807
1702573752975403000,14605
1702573752975403000,10648
1702573752975403000,5747
1702573752975403000,29914
1702573752975403000,2415
1702573752975403000,8264
1702573752975403000,29223
1702573752975403000,15547
1702573752975403000,21017
1702573752975403000,20893
1702573752975403000,30564
1702573752975403000,12166
1702573752975403000,1899
1702573752975403000,18640
1702573752975403000,2969
1702573752975403000,18374
1702573752975403000,31059
1702573752975403000,5982
1702573752975403000,13909
1702573752975403000,31385
1702573752975403000,25865
1702573752975403000,28663
1702573752975403000,24737
1702573752975403000,18867
1702573752975403000,20220
1702573752975403000,26775
1702573752975403000,7827
1702573752975403000,13989
1702573752975403000,14604
1702573752975403000,10227
1702573752975403000,14112
1702573752975403000,31583
1702573752975403000,2297
1702573752975403000,534
1702573752975403000,24114
1702573752975403000,11252
1702573752975403000,13083
1702573752975403000,18508
1702573752975403000,21754
1702573752975403000,9630
1702573752975403000,32084
1702573752975403000,20543
1702573752975403000,25736
1702573752975403000,28418
1702573752975403000,28228
1702573752975403000,30304
1702573752975403000,26265
1702573752975403000,28085
1702573752975403000,15547
1702573752975403000,8072
1702573752975403000,20656
1702573752975403000,5374
1702573752975403000,21364
1702573752975403000,32223
1702573752975403000,30056
1702573752975403000,29150
1702573752975403000,15616
1702573752975403000,7422
1702573752975403000,28680
1702573752975403000,14413
1702573752975403000,3072
1702573752975403000,31056
1702573752975403000,28248
1702573752975403000,13767
1702573752975403000,5015
1702573752975403000,9918
1702573752975403000,19635
1702573752975403000,19719
1702573752975403000,1055
1702573752975403000,19083
1702573752975403000,14430
1702573752975403000,24339
1702573752975403000,16411
1702573752975403000,27772
1702573752975403000,19480
1702573752975403000,17784
1702573752975403000,32109
1702573752975403000,25405
1702573752975403000,23282
1702573752975403000,16855
1702573752975403000,1738
1702573752975403000,24576
1702573752975403000,23905
1702573752975403000,1696
1702573752975403000,12650
1702573752975403000,23911
1702573752975403000,13458
1702573752975403000,15646
1702573752975403000,23300
1702573752975403000,30116
1702573752975403000,14333
1702573752975403000,11444
1702573752975403000,1017
1702573752975403000,25567
1702573752975403000,16701
1702573752975403000,26470
1702573752975403000,22992
1702573752975403000,13527
1702573752975403000,10783
1702573752975403000,8090
1702573752975403000,17890
1702573752975403000,27341
1702573752975403000,28921
1702573752975403000,2848
1702573752975403000,21590
1702573752975403000,6302
1702573752975403000,30525
1702573752975403000,30577
1702573752975403000,1872
1702573752975403000,14383
1702573752975403000,3661
1702573752975403000,29492
1702573752975403000,27238
1702573752975403000,16397
1702573752975403000,18065
1702573752975403000,12551
1702573752975403000,31316
1702573752975403000,15445
1702573752975403000,13512
1702573752975403000,1915
1702573752975403000,13552
1702573752975403000,28370
1702573752975403000,8603
1702573752975403000,12896
1702573752975403000,25952
1702573752975403000,14950
1702573752975403000,22392
1702573752975403000,14660
1702573752975403000,138
1702573752975403000,23979
1702573752975403000,669
1702573752975403000,7990
1702573752975403000,9676
1702573752975403000,16601
1702573752975403000,22387
1702573752975403000,16336
1702573752975403000,6125
1702573752975403000,23275
1702573752975403000,29470
1702573752975403000,32116
1702573752975403000,16980
1702573752975403000,29181
1702573752975403000,10834
1702573752975403000,9429
1702573752975403000,7800
1702573752975403000,15097
1702573752975403000,14952
1702573752975403000,10681
1702573752975403000,3480
1702573752975403000,7282
1702573752975403000,4273
1702573752975403000,8446
1702573752975403000,31404
1702573752975403000,6352
1702573752975403000,7178
1702573752975403000,7131
1702573752975403000,22683
1702573752975403000,9134
1702573752975403000,23728
1702573752975403000,18537
1702573752975403000,20654
1702573752975403000,26240
1702573752975403000,9814
1702573752975403000,31586
1702573752975403000,13637
1702573752975403000,14457
1702573752975403000,18549
1702573752975403000,1832
1702573752975403000,3273
1702573752975403000,19884
1702573752975403000,4324
1702573752975403000,1033
1702573752975403000,18657
1702573752975403000,24945
1702573752975403000,23720
1702573752975403000,28097
1702573752975403000,32233
1702573752975403000,24586
1702573752975403000,11021
1702573752975403000,14912
1702573752975403000,11936
1702573752975403000,21382
1702573752975403000,26358
1702573752975403000,19886
1702573752975403000,32
1702573752975403000,6118
1702573752975403000,23153
1702573752975403000,28589
1702573752975403000,27156
1702573752975403000,6783
1702573752975403000,142
1702573752975403000,9694
1702573752975403000,14117
1702573752975403000,10399
1702573752975403000,10610
1702573752975403000,6054
1702573752975403000,27061
1702573752975403000,4467
1702573752975403000,9383
1702573752975403000,24370
1702573752975403000,22736
1702573752975403000,7976
1702573752975403000,26038
1702573752975403000,27576
1702573752975403000,6495
1702573752975403000,11089
1702573752975403000,22264
1702573752975403000,22784
1702573752975403000,1951
1702573752975403000,21129
1702573752975403000,20137
1702573752975403000,24612
1702573752975403000,1234
1702573752975403000,2905
1702573752975403000,23102
1702573752975403000,17812
1702573752975403000,15669
1702573752975403000,9308
1702573752975403000,21496
1702573752975403000,26716
1702573752975403000,2609
1702573752975403000,28064
1702573752975403000,30394
1702573752975403000,22186
1702573752975403000,17621
1702573752975403000,4432
1702573752975403000,25624
1702573752975403000,2954
1702573752975403000,7300
1702573752975403000,24464
1702573752975403000,20656
1702573752975403000,14837
1702573752975403000,17899
1702573752975403000,4521
1702573752975403000,19133
1702573752975403000,18698
1702573752975403000,5686
1702573752975403000,18534
1702573752975403000,20201
1702573752975403000,26011
1702573752975403000,24196
1702573752975403000,18878
1702573752975403000,8035
1702573752975403000,19691
1702573752975403000,7064
1702573752975403000,16818
1702573752975403000,4402
1702573752975403000,13494
1702573752975403000,19921
1702573752975403000,2681
1702573752975403000,17353
1702573752975403000,29810
1702573752975403000,3420
1702573752975403000,16347
1702573752975403000,30427
1702573752975403000,21461
1702573752975403000,11944
1702573752975403000,8667
1702573752975403000,29296
1702573752975403000,8855
1702573752975403000,2842
1702573752975403000,2712
1702573752975403000,13625
1702573752975403000,32121
1702573752975403000,16899
1702573752975403000,31605
1702573752975403000,23840
1702573752975403000,25734
1702573752975403000,1487
1702573752975403000,1400
1702573752975403000,32292
1702573752975403000,1689
1702573752975403000,18815
1702573752975403000,4336
1702573752975403000,23396
1702573752975403000,26143
1702573752975403000,25177
1702573752975403000,18523
1702573752975403000,13945
1702573752975403000,15134
1702573752975403000,29149
1702573752975403000,10886
1702573752975403000,10505
1702573752975403000,13943
1702573752975403000,11260
1702573752975403000,2038
1702573752975403000,15513
1702573752975403000,2664
1702573752975403000,19845
1702573752975403000,28551
1702573752975403000,13475
1702573752975403000,23636
1702573752975403000,22240
1702573752975403000,20051
1702573752975403000,16105
1702573752975403000,967
1702573752975403000,24318
1702573752975403000,18133
1702573752975403000,32264
1702573752975403000,15029
1702573752975403000,4752
1702573752975403000,847
1702573752975403000,8784
1702573752975403000,8962
1702573752975403000,13175
1702573752975403000,1896
1702573752975403000,1235
1702573752975403000,17735
1702573752975403000,11388
1702573752975403000,17690
1702573752975403000,30908
1702573752975403000,27860
1702573752975403000,3394
1702573752975403000,30923
1702573752975403000,18147
1702573752975403000,1265
1702573752975403000,632
1702573752975403000,4282
1702573752975403000,1950
1702573752975403000,23402
1702573752975403000,7763
1702573752975403000,9117
1702573752975403000,20185
1702573752975403000,27722
1702573752975403000,1340
1702573752975403000,14985
1702573752975403000,24169
1702573752975403000,6886
1702573752975403000,21190
1702573752975403000,29201
1702573752975403000,21149
1702573752975403000,31773
1702573752975403000,19170
1702573752975403000,14002
1702573752975403000,32022
1702573752975403000,5599
1702573752975403000,11094
1702573752975403000,8303
1702573752975403000,25049
1702573752975403000,14316
1702573752975403000,12651
1702573752975403000,12728
1702573752975403000,2723
1702573752975403000,20958
1702573752975403000,10214
1702573752975403000,32144
1702573752975403000,9341
1702573752975403000,27242
1702573752975403000,4410
1702573752975403000,30959
1702573752975403000,7055
1702573752975403000,7139
1702573752975403000,16892
1702573752975403000,31589
1702573752975403000,10553
1702573752975403000,14847
1702573752975403000,32663
1702573752975403000,13057
1702573752975403000,2144
1702573752975403000,1246
1702573752975403000,30529
1702573752975403000,3953
1702573752975403000,17414
1702573752975403000,3400
1702573752975403000,8494
1702573752975403000,26730
1702573752975403000,21534
1702573752975403000,11831
1702573752975403000,25603
1702573752975403000,25419
1702573752975403000,31902
1702573752975403000,16277
1702573752975403000,3213
1702573752975403000,23549
1702573752975403000,8917
1702573752975403000,26182
1702573752975403000,28083
1702573752975403000,21789
1702573752975403000,3327
1702573752975403000,9577
1702573752975403000,15529
1702573752975403000,13149
1702573752975403000,16407
1702573752975403000,5339
1702573752975403000,32103
1702573752975403000,18471
1702573752975403000,28652
1702573752975403000,24829
1702573752975403000,4954
1702573752975403000,28548
1702573752975403000,13687
1702573752975403000,30648
1702573752975403000,19033
1702573752975403000,17725
1702573752975403000,32620
1702573752975403000,1726
1702573752975403000,27610
1702573752975403000,13632
1702573752975403000,28943
1702573752975403000,12050
1702573752975403000,13414
1702573752975403000,27460
1702573752975403000,9033
1702573752975403000,4554
1702573752975403000,15690
1702573752975403000,26032
1702573752975403000,31739
1702573752975403000,6676
1702573752975403000,11920
1702573752975403000,12217
1702573752975403000,3986
1702573752975403000,10359
1702573752975403000,19757
1702573752975403000,1739
1702573752975403000,16604
1702573752975403000,859
1702573752975403000,14716
1702573752975403000,28459
1702573752975403000,4890
1702573752975403000,12492
1702573752975403000,29163
1702573752975403000,31706
1702573752975403000,25174
1702573752975403000,7547
1702573752975403000,28149
1702573752975403000,19900
1702573752975403000,30198
1702573752975403000,13573
1702573752975403000,25936
1702573752975403000,3577
1702573752975403000,8594
1702573752975403000,20344
1702573752975403000,5991
1702573752975403000,26532
1702573752975403000,26627
1702573752975403000,6164
1702573752975403000,9994
1702573752975403000,17563
1702573752975403000,21692
1702573752975403000,20814
1702573752975403000,24164
1702573752975403000,20910
1702573752975403000,32606
1702573752975403000,6683
1702573752975403000,28462
1702573752975403000,3587
1702573752975403000,28038
1702573752975403000,6250
1702573752975403000,803
1702573752975403000,27064
1702573752975403000,18153
1702573752975403000,11506
1702573752975403000,12468
1702573752975403000,14283
1702573752975403000,4004
1702573752975403000,5167
1702573752975403000,10236
1702573752975403000,30519
1702573752975403000,23757
1702573752975403000,6311
1702573752975403000,11254
1702573752975403000,14176
1702573752975403000,14158
1702573752975403000,14962
1702573752975403000,11246
1702573752975403000,7089
1702573752975403000,8435
1702573752975403000,28665
1702573752975403000,4405
1702573752975403000,17028
1702573752975403000,28609
1702573752975403000,25598
1702573752975403000,5401
1702573752975403000,4930
1702573752975403000,29578
1702573752975403000,21725
1702573752975403000,13076
1702573752975403000,14283
1702573752975403000,6590
1702573752975403000,30993
1702573752975403000,2884
1702573752975403000,17688
1702573752975403000,900
1702573752975403000,3321
1702573752975403000,18715
1702573752975403000,22303
1702573752975403000,16905
1702573752975403000,28124
1702573752975403000,25176
1702573752975403000,9206
1702573752975403000,11544
1702573752975403000,26156
1702573752975403000,16950
1702573752975403000,19004
1702573752975403000,2028
1702573752975403000,3847
1702573752975403000,13539
1702573752975403000,24245
1702573752975403000,26690
1702573752975403000,27395
1702573752975403000,10035
1702573752975403000,32052
1702573752975403000,5042
1702573752975403000,7723
1702573752975403000,3734
1702573752975403000,24766
1702573752975403000,18238
1702573752975403000,26437
1702573752975403000,3400
1702573752975403000,18156
1702573752975403000,7468
1702573752975403000,15959
1702573752975403000,9927
1702573752975403000,8849
1702573752975403000,1297
1702573752975403000,15465
1702573752975403000,6282
1702573752975403000,24989
1702573752975403000,559
1702573752975403000,12427
1702573752975403000,10992
1702573752975403000,19009
1702573752975403000,9216
1702573752975403000,1562
1702573752975403000,3703
1702573752975403000,13140
1702573752975403000,27923
1702573752975403000,24640
1702573752975403000,6446
1702573752975403000,7158
1702573752975403000,7191
1702573752975403000,3770
1702573752975403000,30829
1702573752982932000,26227
1702573752982932000,2870
1702573752982932000,16350
1702573752982932000,10947
1702573752982932000,14954
1702573752982932000,6564
1702573752982932000,5084
1702573752982932000,22064
1702573752982932000,21038
1702573752982932000,21367
1702573752982932000,30020
1702573752982932000,20116
1702573752982932000,14188
1702573752982932000,19385
1702573752982932000,23240
1702573752982932000,24680
1702573752982932000,13070
1702573752982932000,23739
1702573752982932000,22084
1702573752982932000,13228
1702573752982932000,29792
1702573752982932000,17069
1702573752982932000,5371
1702573752982932000,23328
1702573752982932000,13169
1702573752982932000,17516
1702573752982932000,13603
1702573752982932000,25527
1702573752982932000,21181
1702573752982932000,24219
1702573752982932000,5285
1702573752982932000,30793
1702573752982932000,17416
1702573752982932000,9461
1702573752982932000,32030
1702573752982932000,28040
1702573752982932000,13453
1702573752982932000,19937
1702573752982932000,20777
1702573752982932000,18997
1702573752982932000,17496
1702573752982932000,7239
1702573752982932000,7904
1702573752982932000,8084
1702573752982932000,19697
1702573752982932000,7075
1702573752982932000,15264
1702573752982932000,17949
1702573752982932000,31546
1702573752982932000,25176
1702573752982932000,19725
1702573752982932000,21108
1702573752982932000,16538
1702573752982932000,20038
1702573752982932000,25430
1702573752982932000,22171
1702573752982932000,24411
1702573752982932000,28574
1702573752982932000,2235
1702573752982932000,17255
1702573752982932000,5713
1702573752982932000,5621
1702573752982932000,27212
1702573752982932000,32304
1702573752982932000,12221
1702573752982932000,13208
1702573752982932000,32243
1702573752982932000,32461
1702573752982932000,30576
1702573752982932000,2848
1702573752982932000,18868
1702573752982932000,2495
1702573752982932000,23604
1702573752982932000,23366
1702573752982932000,12340
1702573752982932000,23213
1702573752982932000,16487
1702573752982932000,31992
1702573752982932000,26232
1702573752982932000,21265
1702573752982932000,15849
1702573752982932000,10156
1702573752982932000,30448
1702573752982932000,304
1702573752982932000,24889
1702573752982932000,20468
1702573752982932000,30132
1702573752982932000,4943
1702573752982932000,8154
1702573752982932000,21586
1702573752982932000,18957
1702573752982932000,2852
1702573752982932000,3580
1702573752982932000,27726
1702573752982932000,12599
1702573752982932000,17803
1702573752982932000,5976
1702573752982932000,3527
1702573752982932000,24165
1702573752982932000,10874
1702573752982932000,16220
1702573752982932000,15495
1702573752982932000,23558
1702573752982932000,6455
1702573752982932000,11400
1702573752982932000,30746
1702573752982932000,4679
1702573752982932000,25800
1702573752982932000,792
1702573752982932000,15327
1702573752982932000,5849
1702573752982932000,29868
1702573752982932000,21219
1702573752982932000,17759
1702573752982932000,10740
1702573752982932000,24008
1702573752982932000,7299
1702573752982932000,5342
1702573752982932000,1180
1702573752982932000,1956
1702573752982932000,12726
1702573752982932000,23600
1702573752982932000,23587
1702573752982932000,12759
1702573752982932000,29956
1702573752982932000,20430
1702573752982932000,16111
1702573752982932000,28096
1702573752982932000,15522
1702573752982932000,3625
1702573752982932000,11901
1702573752982932000,24695
1702573752982932000,23703
1702573752982932000,4414
1702573752982932000,6822
1702573752982932000,24835
1702573752982932000,7197
1702573752982932000,24171
1702573752982932000,8737
1702573752982932000,18126
1702573752982932000,6730
1702573752982932000,26753
1702573752982932000,15434
1702573752982932000,31830
1702573752982932000,26095
1702573752982932000,22554
1702573752982932000,12321
1702573752982932000,10788
1702573752982932000,19649
1702573752982932000,11821
1702573752982932000,31894
1702573752982932000,3586
1702573752982932000,9654
1702573752982932000,29919
1702573752982932000,5636
1702573752982932000,21097
1702573752982932000,6834
1702573752982932000,29340
1702573752982932000,7419
1702573752982932000,31289
1702573752982932000,13667
1702573752982932000,4967
1702573752982932000,29250
1702573752982932000,13484
1702573752982932000,13161
1702573752982932000,31854
1702573752982932000,19484
1702573752982932000,11661
1702573752982932000,26043
1702573752982932000,32226
1702573752982932000,12491
1702573752982932000,11685
1702573752982932000,8006
1702573752982932000,22277
1702573752982932000,31315
1702573752982932000,8055
1702573752982932000,30423
1702573752982932000,133
1702573752982932000,18304
1702573752982932000,19501
1702573752982932000,24634
1702573752982932000,28936
1702573752982932000,32298
1702573752982932000,25809
1702573752982932000,24740
1702573752982932000,4104
1702573752982932000,17080
1702573752982932000,11200
1702573752982932000,25166
1702573752982932000,19169
1702573752982932000,2275
1702573752982932000,21084
1702573752982932000,27491
1702573752982932000,40
1702573752982932000,8637
1702573752982932000,24322
1702573752982932000,15388
1702573752982932000,13631
1702573752982932000,27377
1702573752982932000,12092
1702573752982932000,6185
1702573752982932000,18982
1702573752982932000,844
1702573752982932000,27191
1702573752982932000,16212
1702573752982932000,8084
1702573752982932000,10364
1702573752982932000,30583
1702573752982932000,22881
1702573752982932000,25415
1702573752982932000,8728
1702573752982932000,19913
1702573752982932000,22840
1702573752982932000,30360
1702573752982932000,24033
1702573752982932000,11897
1702573752982932000,6982
1702573752982932000,9042
1702573752982932000,8520
1702573752982932000,8390
1702573752982932000,17184
1702573752982932000,4804
1702573752982932000,29744
1702573752982932000,16787
1702573752982932000,7273
1702573752982932000,15125
1702573752982932000,10484
1702573752982932000,15199
1702573752982932000,759
1702573752982932000,14040
1702573752982932000,9644
1702573752982932000,31351
1702573752982932000,5681
1702573752982932000,15072
1702573752982932000,21164
1702573752982932000,29034
1702573752982932000,15291
1702573752982932000,7766
1702573752982932000,21070
1702573752982932000,446
1702573752982932000,13654
1702573752982932000,10504
1702573752982932000,26098
1702573752982932000,23777
1702573752982932000,19969
1702573752982932000,7172
1702573752982932000,9282
1702573752982932000,29026
1702573752982932000,25188
1702573752982932000,10342
1702573752982932000,25787
1702573752982932000,14433
1702573752982932000,18543
1702573752982932000,18542
1702573752982932000,1129
1702573752982932000,30533
1702573752982932000,23103
1702573752982932000,11990
1702573752982932000,26609
1702573752982932000,18861
1702573752982932000,10305
1702573752982932000,16482
1702573752982932000,24277
1702573752982932000,1960
1702573752982932000,5785
1702573752982932000,19384
1702573752982932000,19444
1702573752982932000,23592
1702573752982932000,27077
1702573752982932000,29554
1702573752982932000,14160
1702573752982932000,8116
1702573752982932000,1661
1702573752982932000,32370
1702573752982932000,11540
1702573752982932000,19294
1702573752982932000,26846
1702573752982932000,629
1702573752982932000,3542
1702573752982932000,6133
1702573752982932000,5832
1702573752982932000,7403
1702573752982932000,13337
1702573752982932000,7547
1702573752982932000,4485
1702573752982932000,11783
1702573752982932000,4886
1702573752982932000,1753
1702573752982932000,2731
1702573752982932000,18962
1702573752982932000,12988
1702573752982932000,11730
1702573752982932000,24643
1702573752982932000,21764
1702573752982932000,11509
1702573752982932000,13110
1702573752982932000,9258
1702573752982932000,31829
1702573752982932000,4139
1702573752982932000,26456
1702573752982932000,12984
1702573752982932000,785
1702573752982932000,19211
1702573752982932000,5825
1702573752982932000,7328
1702573752982932000,5163
1702573752982932000,1416
1702573752982932000,3878
1702573752982932000,26647
1702573752982932000,3859
1702573752982932000,2851
1702573752982932000,28824
1702573752982932000,27961
1702573752982932000,650
1702573752982932000,10858
1702573752982932000,7931
1702573752982932000,20904
1702573752982932000,18870
1702573752982932000,11711
1702573752982932000,26553
1702573752982932000,26486
1702573752982932000,32625
1702573752982932000,20827
1702573752982932000,12216
1702573752982932000,29509
1702573752982932000,15335
1702573752982932000,23187
1702573752982932000,15753
1702573752982932000,7596
1702573752982932000,20576
1702573752982932000,13401
1702573752982932000,29666
1702573752982932000,5085
1702573752982932000,30042
1702573752982932000,13573
1702573752982932000,4174
1702573752982932000,7045
1702573752982932000,7899
1702573752982932000,29014
1702573752982932000,16931
1702573752982932000,7668
1702573752982932000,27397
1702573752982932000,16563
1702573752982932000,11700
1702573752982932000,28286
1702573752982932000,24299
1702573752982932000,22199
1702573752982932000,12233
1702573752982932000,20513
1702573752982932000,26019
1702573752982932000,5613
1702573752982932000,30028
1702573752982932000,32360
1702573752982932000,17821
1702573752982932000,32728
1702573752982932000,15173
1702573752982932000,15758
1702573752982932000,50
1702573752982932000,26167
1702573752982932000,19209
1702573752982932000,13799
1702573752982932000,20352
1702573752982932000,16774
1702573752982932000,1709
1702573752982932000,7804
1702573752982932000,13942
1702573752982932000,20680
1702573752982932000,6593
1702573752982932000,31477
1702573752982932000,22315
1702573752982932000,26244
1702573752982932000,8763
1702573752982932000,28861
1702573752982932000,884
1702573752982932000,1806
1702573752982932000,26034
1702573752982932000,30560
1702573752982932000,15285
1702573752982932000,15367
1702573752982932000,26317
1702573752982932000,26680
1702573752982932000,4087
1702573752982932000,16679
1702573752982932000,28410
1702573752982932000,12616
1702573752982932000,5947
1702573752982932000,28218
1702573752982932000,24675
1702573752982932000,12136
1702573752982932000,28942
1702573752982932000,617
1702573752982932000,25630
1702573752982932000,29603
1702573752982932000,1374
1702573752982932000,13499
1702573752982932000,18595
1702573752982932000,30685
1702573752982932000,30348
1702573752982932000,11740
1702573752982932000,9348
1702573752982932000,1720
1702573752982932000,31170
1702573752982932000,20252
1702573752982932000,4440
1702573752982932000,23225
1702573752982932000,2439
1702573752982932000,27322
